reactant_xyz,product_xyz,barrier_kcal/mol
64566a4e558e072af94b6a68,64566a4e558e072af94b6a6b,468.552489331668
64566a4f2f26dd3ed7763458,64566a4f2f26dd3ed776345b,468.624964936483
64566a5836b45d7d0f2648b8,64566a5936b45d7d0f2648bb,465.026675411605
64566a5d9e361c2e172cdf88,64566a5e9e361c2e172cdf8b,464.911164192067
64566a87a669fd18fd0876f8,64566a87a669fd18fd0876fb,465.161631606596
645666fe0becdf7cfb1a5628,645666fe0becdf7cfb1a562b,185.266812977037
6456671c7d128f1512248aeb,6456671c7d128f1512248ae8,185.655204188665
6456687e6b0e9f1ca3092928,6456687e6b0e9f1ca309292b,185.020981144718
645667aadd20e6343a333bee,645667aadd20e6343a333bf1,496.409150764923
645667a5429c11314919eb6b,645667a5429c11314919eb6e,121.354979966361
645667d9c969072a9e3eaddb,645667d9c969072a9e3eadde,119.979829109677
645667dd13698f1fd06c2b4b,645667de13698f1fd06c2b4e,121.346159337736
64566b326fc0c659885eb02b,64566b336fc0c659885eb02e,220.711931860148
64566701cff7aa0ccb333be8,64566701cff7aa0ccb333beb,10.2903037296938
645667083de53407e5351d78,645667083de53407e5351d7b,11.9790298229079
645667806632d535b55a852b,645667806632d535b55a8528,383.835678913588
645667884790aa6be0333be8,645667884790aa6be0333beb,8.89737902801425
645667eb80a786484d4efcbb,645667eb80a786484d4efcb8,9.30409543955201
64566a616659303c4e304578,64566a616659303c4e30457b,12.3430493091024
645666f31c2a5908682648bb,645666f31c2a5908682648be,103.194613996716
645666f5ba94b638c34ed2bb,645666f5ba94b638c34ed2be,103.28279061447
645668116a1820546528a821,645668116a1820546528a824,327.759762207332
645668142a132e23983dae61,645668142a132e23983dae64,0.220205380565307
6456681643933d0a874d3038,6456681743933d0a874d303b,110.471241904824
64566842e5eaf912a2242a3b,64566842e5eaf912a2242a38,108.625584709785
6456681808659b659d40f1fe,6456681808659b659d40f201,251.587136528662
64566825d8c3ef08cf56edf1,64566825d8c3ef08cf56edee,251.677066717617
64566849aeecbb360d76345e,64566849aeecbb360d763461,251.602267808161
64566ad483844e2581399e51,64566ad483844e2581399e4e,251.619572213802
64566adbd404c57e032a157e,64566adcd404c57e032a1581,254.564113641417
64566b4ebdc1765e020b3f71,64566b4dbdc1765e020b3f6e,253.654504828355
6456683981f30b11447ccc1b,6456683a81f30b11447ccc1e,458.825453730622
6456683dda37a205c8493a7b,6456683dda37a205c8493a7e,243.312164483517
645669644d0ae700677b925b,645669644d0ae700677b925e,311.27771590055
645669f05865b138551a562e,645669f05865b138551a562b,154.656994337014
64566b49c7e11d17e7399e4b,64566b4ac7e11d17e7399e4e,242.800900676425
645668566227d6217307102e,645668576227d62173071031,126.304254986638
64566877ba163217617ffa88,64566877ba163217617ffa8b,195.929038684246
64566879cac7697ada6f2cab,64566879cac7697ada6f2ca8,196.129037956973
6456689a7c5aa873e55fdacb,6456689a7c5aa873e55fdac8,195.927121806964
645668aa6baba8165b6c2b4b,645668aa6baba8165b6c2b48,195.828385954814
64566860fc1e7d5d337ccc1e,64566860fc1e7d5d337ccc21,19.3446684700051
645668636dce7d426a333bf1,645668636dce7d426a333bee,20.9971941741588
645668ba048dcb042740f201,645668ba048dcb042740f1fe,20.5773757318533
6456688259794848c01d80bb,6456688259794848c01d80be,288.809742033835
6456687c98576046db051b8b,6456687c98576046db051b8e,7.16597911389301
645668a57b84917cbc4f734b,645668a57b84917cbc4f734e,133.105432215436
645669d05be9e4429f32dfde,645669cf5be9e4429f32dfdb,143.296607843273
64566882491d6161497ccc1b,64566883491d6161497ccc1e,288.73617133324
645668a24abdfe7ade11299b,645668a34abdfe7ade11299e,288.798100568501
645668ac1cf85d636c1dbeae,645668ac1cf85d636c1dbeab,290.506539700653
64566a572e39530b7d39082b,64566a582e39530b7d39082e,283.719150808313
645668b11fcaba27da0b3f71,645668b11fcaba27da0b3f74,46.6814568201202
645668b2d1086e72a93288c1,645668b3d1086e72a93288c4,48.223972251698
645667b0e7d7687fa012b09b,645667b0e7d7687fa012b09e,363.189991356967
645667b3064be63ef37b925e,645667b2064be63ef37b925b,363.0311982507
64566ae705991b1fb3111dfb,64566ae705991b1fb3111dfe,362.784943187823
64566aefc6a90a4b143dae5b,64566aefc6a90a4b143dae5e,355.256028131484
64566b4aac5e6b522656edee,64566b4aac5e6b522656edeb,357.321235907509
64566b5c3d39c0352232dfdb,64566b5c3d39c0352232dfde,357.353649275839
64566b63a453761e0c351d7e,64566b63a453761e0c351d7b,355.044151360861
64566b82967df61b014efcbe,64566b82967df61b014efcbb,366.227426899956
645668ab305de204220b39de,645668ab305de204220b39e1,428.254090258768
645668b7e32e095ded3dae5b,645668b7e32e095ded3dae5e,613.584498350581
64566a215ab66f1789068a1b,64566a225ab66f1789068a1e,613.141396714867
64566a293a5b42413c23363b,64566a293a5b42413c233638,616.020069345038
645668b2e2b89f3ee56231a1,645668b3e2b89f3ee56231a4,48.6225651047811
645668b824f9d90e0c1fea84,645668b824f9d90e0c1fea81,48.0163340876685
645668c65e2a7f6d384d303b,645668c65e2a7f6d384d303e,133.028655254622
645668d9cff4a4593c6f2cab,645668d9cff4a4593c6f2cae,439.981755533917
6456692f72ab7823160b535e,6456693072ab7823160b5361,182.795756254515
64566943f6902b5ea7750f01,64566943f6902b5ea7750f04,1.31704251106753
6456694b391e8a26e7248aeb,6456694b391e8a26e7248aee,80.1573485800409
645669626bff6764a062319b,645669626bff6764a062319e,238.700559697603
6456695b76a1cd4e117c7c51,6456695b76a1cd4e117c7c54,52.3467665034199
64566960e7ab5b18f828a821,64566960e7ab5b18f828a81e,103.43987084465
64566a21a9b31d611667f9d1,64566a21a9b31d611667f9d4,64.1949779187361
6456695d71062376231f8bdb,6456695e71062376231f8bde,145.993842432891
645667b9938099456f62319b,645667b9938099456f62319e,91.2834325980136
64566987657ca20d481aaa1b,64566987657ca20d481aaa1e,296.259212096771
64566973f0b5bf1ca02648be,64566973f0b5bf1ca02648c1,100.617958103519
645669cec649bc5b912648b8,645669cec649bc5b912648bb,106.840523783744
64566a25524d8f776964e491,64566a25524d8f776964e494,391.363434024305
64566a2e2a17ff55c91f8bdb,64566a2e2a17ff55c91f8bde,111.973005381202
6456698c405b7b6d1a0b3f74,6456698d405b7b6d1a0b3f77,399.815740979146
64566ab884717c288a37419e,64566ab884717c288a3741a1,433.409470938935
64566ae514ceed31bb6b0e1e,64566ae514ceed31bb6b0e21,110.875146143695
64566adcc0fbe74dfa390828,64566addc0fbe74dfa39082b,72.0920930444425
64566a7608b9986a756a603e,64566a7608b9986a756a6041,352.313663768143
64566a8360a24934422648be,64566a8460a24934422648c1,122.83552599245
64566a7debba75558a40f1fb,64566a7debba75558a40f1fe,444.370597440132
64566ae82a65017f6f5c71bb,64566ae92a65017f6f5c71be,158.5286690001
64566b186684d96c7167f9ce,64566b186684d96c7167f9d1,61.9270209216129
64566aeadce4792123630f1b,64566aeadce4792123630f1e,301.179500288221
64566b692c3a6f68d261a6ee,64566b692c3a6f68d261a6f1,475.454571862992
64566b76c9e7a106416f2cae,64566b76c9e7a106416f2cb1,475.416402086691
64566b78015ea42c702eaabe,64566b78015ea42c702eaac1,478.808083431035
64566b79d9d11c11aa41e58e,64566b79d9d11c11aa41e591,475.431210954826
64566b7bd1512f19041dbeae,64566b7bd1512f19041dbeb1,475.428065868834
64566be338ab931ae641e58b,64566be338ab931ae641e58e,356.508882164715
64566be74453b13bd96f2cab,64566be84453b13bd96f2cae,355.957587627323
64566be822d8c92f0b19eb6b,64566be822d8c92f0b19eb6e,380.722156128574
64566bea2fc67114ee6dc16b,64566beb2fc67114ee6dc16e,348.403463311293
64566bf105678a2dec62319b,64566bf205678a2dec62319e,344.684708249293
64566bf743f8a864de23363b,64566bf743f8a864de23363e,380.531489719153
64566c225c71b92beb242a3b,64566c225c71b92beb242a3e,338.770849078368
64566c4b100aac4b3967f9cb,64566c4b100aac4b3967f9ce,349.992423568488
64566c043a260039d028a818,64566c043a260039d028a81b,304.680387714764
64566c487d10ad0e525ede08,64566c487d10ad0e525ede0b,308.544007344628
64566c56d43f3405882cdf88,64566c56d43f3405882cdf8b,308.39651727743
64566c22f8816e0fbe1d80be,64566c22f8816e0fbe1d80c1,319.263134717925
64566c190982817c61493a64,64566c1a0982817c61493a6a,185.615005688518
64566c33862143154d2726a4,64566c34862143154d2726aa,186.464281308087
64566c6c52ac43281e32491a,64566c34862143154d2726aa,185.339147067545
64566c7c46ece52801293414,64566c34862143154d2726aa,185.759263766411
64566c22b9e43467342a1578,64566c22b9e43467342a156a,302.125676797769
64566c26732dcc438f3d7d88,64566c25732dcc438f3d7d7a,299.910611016063
64566c2ecbc14f11de399e48,64566c2dcbc14f11de399e3a,300.382904269649
64566c4203821f18051dbea8,64566c2dcbc14f11de399e3a,300.69178379959
64566c43609446700061a6e8,64566c2dcbc14f11de399e3a,303.127549081055
64566c49ce87c04f83159878,64566c48ce87c04f8315986a,302.735677507677
64566c80e7f19339fc4975b8,64566c25732dcc438f3d7d7a,300.445525061321
64566c63962b4a2356493a7e,64566c63962b4a2356493a81,173.76167822479
64566c2fbdd37505fa6cd4b8,64566c2fbdd37505fa6cd4aa,300.672076799372
64566c3e9dc49a279b351d78,64566c3d9dc49a279b351d6a,299.854842778212
64566c43b6756b2e762648b8,64566c3d9dc49a279b351d6a,302.90531103866
64566c4806b85020535eb028,64566c4706b85020535eb01a,301.906400318689
64566c5ab612454f43224148,64566c3d9dc49a279b351d6a,302.990374601493
64566cafe0b2726da37cab88,64566c3d9dc49a279b351d6a,303.007624133771
64566c6b86a351118f64e488,64566c25732dcc438f3d7d7a,31.7877616546422
64566c6c7575b109361fea78,64566c6c7575b109361fea7b,314.034798754664
64566c25732dcc438f3d7d7a,64566c707ddd315e2a111dea,171.51555540797
64566c7d868778517d3288a4,64566c34862143154d2726aa,170.92860133432
64566c6e67f047757932dfc4,64566c3d9dc49a279b351d6a,19.2841556913696
64566c74f408a72fd11a5614,64566c3d9dc49a279b351d6a,21.7040734574604
64566c8a98bc41512e23363b,64566c8a98bc41512e23363e,356.446006699287
64566c6c6c2efb645c46227e,64566c6c6c2efb645c462281,326.722092549096
64566657d7222d473f2eaabb,64566657d7222d473f2eaabe,7.78405087177334
6456667648cb7a60175ede0e,6456667648cb7a60175ede0b,7.30755498109596
64566ac2aefdda385a1f8bdb,64566ac2aefdda385a1f8bde,7.26216481829011
64566daad288ad2467462272,64566d82182e1c1f6e0876e4,1.04365711049252
64566db165dced466640f1f2,64566d82182e1c1f6e0876e4,1.02725036304267
64566dc0e9bc1c4ebf2fdd82,64566dbfe9bc1c4ebf2fdd77,89.9473124192161
64566dc2b7aada11c15c71b2,64566dbc3d160854ff750eea,90.2374222525462
645666f9306068394b3dae5e,645666f9306068394b3dae61,118.852334544999
64566c832c5927141656edd4,64566c842c5927141656eddd,179.833752628936
64566d89dc7b5c650a6aac54,64566dae8c06bc536956edda,186.714685710618
64566d82182e1c1f6e0876e4,64566db37d7a2517836dc15a,186.501773442218
64566d82182e1c1f6e0876e4,64566db37d7a2517836dc15a,186.297388797796
64566dbc3d160854ff750eea,64566db37d7a2517836dc15a,186.393366562418
64566d82182e1c1f6e0876e4,64566db37d7a2517836dc15a,186.427474428084
64566dbc3d160854ff750eea,64566db37d7a2517836dc15a,186.3443379825
64566d82182e1c1f6e0876e4,64566db37d7a2517836dc15a,186.500224397695
64566d89dc7b5c650a6aac54,64566db37d7a2517836dc15a,186.661170151512
64566728f37d3a495a159878,64566728f37d3a495a15987b,501.388125699621
645667ad13facb7a9a32bae8,645667ad13facb7a9a32baeb,513.895929049266
6456685b729c650a1c12b098,6456685b729c650a1c12b09b,513.45461091546
64566a15cbcb630e62750ef8,64566a15cbcb630e62750efb,501.915362258901
64566be71db91a58d4068a18,64566be81db91a58d4068a1b,514.424670807449
64566d82182e1c1f6e0876e4,64566db4ec0af14f1673b9da,161.710879056313
64566d82182e1c1f6e0876e4,64566dc288164805af6cdb3a,161.697722677666
64566d82182e1c1f6e0876e4,64566dc48d5f441dfb7b924a,161.835658552429
64566d89dc7b5c650a6aac54,64566dc48d5f441dfb7b924a,162.023712589876
64566db5a524d978bf071025,64566db4a524d978bf071017,150.384565509402
64566dbbfada7d7a9d5fdac5,64566dbafada7d7a9d5fdab7,150.562461488123
64566dc0487e7542d3623198,64566dc0487e7542d362319b,150.744495254691
64566db5179ad03c5941e574,64566db5179ad03c5941e577,5.41723278613351
64566d82bdb5ae03924085f4,64566db29c242741a64efca7,144.053992287574
64566db3a481ed30747cab85,64566db2a481ed30747cab77,144.112840236168
64566db485e93a4b1e12b095,64566db2a481ed30747cab77,144.226931323463
64566db477cfbc19bd304575,64566db2a481ed30747cab77,143.680115888246
64566d845c8e187889224134,64566db2a481ed30747cab77,145.149715681177
64566d82bdb5ae03924085f4,64566db2a481ed30747cab77,144.039796211319
64566d8b793bf035331d80a4,64566db2a481ed30747cab77,146.79091288014
64566d82182e1c1f6e0876e4,64566db2a481ed30747cab77,147.033537926534
64566d84b9e741093f333bd4,64566db2a481ed30747cab77,144.315775605789
64566d8b793bf035331d80a4,64566db2a481ed30747cab77,146.810717023414
64566d82182e1c1f6e0876e4,64566db2a481ed30747cab77,146.873771022721
64566d82182e1c1f6e0876e4,64566db5179ad03c5941e577,147.070029745734
64566d82bdb5ae03924085f4,64566db2a481ed30747cab77,144.080289292037
64566d82182e1c1f6e0876e4,64566db2a481ed30747cab77,146.743207551179
64566d8b793bf035331d80a4,64566db2a481ed30747cab77,146.758839776069
64566d82182e1c1f6e0876e4,64566db2a481ed30747cab77,146.954171697959
64566d82bdb5ae03924085f4,64566db2a481ed30747cab77,143.962065669033
64566c6c9c18bd399841e588,64566c6c9c18bd399841e58b,394.378429947237
6456670384511c6dd66f2ca8,6456670384511c6dd66f2cab,185.168719847177
6456671b9f943612f12cdf8b,6456671b9f943612f12cdf88,185.373761391989
6456689632d3b844d14efcbb,6456689532d3b844d14efcb8,185.230942613313
6456681fbbbf592bbf46227b,6456681fbbbf592bbf46227e,57.2580733857847
6456684812d890223f6b0e1b,6456684812d890223f6b0e1e,58.3603584280301
6456685b55c5e557ee39082e,6456685b55c5e557ee39082b,76.3244310175232
645668827fb0f8083456ede8,645668827fb0f8083456edeb,197.582978482594
645668884374f252530b535b,645668874374f252530b5358,198.291035302343
645668a555cf1168ea5c0b08,645668a555cf1168ea5c0b0b,195.885156870925
645668ab7ef18810bc4ed2bb,645668ab7ef18810bc4ed2b8,197.900098931313
64566dae8c06bc536956edd4,64566dc35aba885ff64f733a,186.769377493659
64566dc99df6a14679399e3a,64566dc35aba885ff64f733a,186.775363632211
64566d82182e1c1f6e0876e4,64566dc35aba885ff64f733a,186.007223828362
64566dc68ab7e9495e64e474,64566dc68ab7e9495e64e47a,194.616050732059
64566e093bff8265371fea64,64566e0a3bff8265371fea6a,20.9786032737942
64566e1bc216962a1e112984,64566e1cc216962a1e11298a,114.665829656695
64566e262df3976ca832dfc4,64566e262df3976ca832dfca,114.580280376193
64566e306916245e08293414,64566e262df3976ca832dfca,114.601953875737
64566e306916245e08293414,64566e35b6e76e55aa5c0afa,114.328410944835
64566de5668e585b363eaddb,64566de6668e585b363eadde,22.0372178557417
64566de7ad48b25053111dfb,64566de7ad48b25053111dfe,6.42531437666185
64566dea1ac36f24fc2fdd8b,64566dea1ac36f24fc2fdd8e,11.3105001626711
64566dff5236321248333beb,64566dff5236321248333bee,22.0321243859847
64566e008f10ab3fca3dae5b,64566e008f10ab3fca3dae5e,8.61161518407726
64566e0a684dbe1309242a3b,64566e0a684dbe1309242a3e,22.7524748451752
64566e0c868c1d01e05c71bb,64566e0d868c1d01e05c71be,12.1559976876211
64566e0db8a75848f12648bb,64566e0db8a75848f12648be,9.91400215616387
64566e1a92672d00de0b535b,64566e1b92672d00de0b535e,22.8909253183948
64566df3cbc10b67fa6f2ca5,64566df2cbc10b67fa6f2c9a,9.27964731246921
64566e207d3fd307c7671005,64566df2cbc10b67fa6f2c9a,10.0507591809227
6456887babfe9843065fdacb,6456887aabfe9843065fdab4,19.63531101713
64566e17fceb474ff728a804,64566e18fceb474ff728a80d,91.6502639945814
64566e20909c4d2f042abdc4,64566e20909c4d2f042abdca,75.8523228613462
64566e1d5160d820872b66a4,64566e1e5160d820872b66aa,114.659034863255
64566e23e833ea411564e474,64566e23e833ea411564e47a,114.499866573595
64566e23e833ea411564e474,64566e23e833ea411564e47a,114.347466821462
64566e389c7ad3622a2c50b4,64566e23e833ea411564e47a,115.022742702565
64566df3f77c97188373b9d4,64566e26c0bc8a59dd12b08a,182.687135133777
64566df52b6e69441a0876f5,64566df42b6e69441a0876ea,94.1027169519716
64566e22e20e00010c4d3024,64566e23e20e00010c4d302a,95.4466944633612
64566e35067e9c7da00b39ca,64566e35067e9c7da00b39c4,95.0386655641518
64566dfc94b9ec1de4750ef8,64566dfb94b9ec1de4750eea,139.207522118722
64566de4ec86d301740b3f54,64566e2bb0efd6130b37418a,207.956479569879
64566e351d6d8f526c15987b,64566e351d6d8f526c15986d,247.872740845932
64566debfd3605697a293414,64566e3f75333c48951688ea,182.425115520706
64566df302d5656b4c351d64,64566e33566e822cfc46226a,190.904870236406
64566df07c4332721b630f04,64566e39a523640d4b07101a,155.603163494808
64566e3d6146652d1a4b6a68,64566e3d6146652d1a4b6a5a,156.077769813589
64566e70a7597840d12726b8,64566e70a7597840d12726ad,26.9357936903798
64566df8a7a80f44f95eb014,64566e3436810626d24b65ea,154.743165335882
64566e460f9ee24ebc6cdb48,64566e450f9ee24ebc6cdb3a,155.389670991751
64566e1ea53ea274652eaaa4,64566e7c27f29c54e0493a6a,139.594549645753
64566e1ea53ea274652eaaa4,64566ec1c3a8b83008630f0a,139.615264837915
64566e1ea53ea274652eaaa4,64566fa227b2ee21173d7d7a,146.392658715988
64566e8304cf20693f333be8,64566e8304cf20693f333beb,181.055492128444
64566e971eb3547b0756edeb,64566e961eb3547b0756eddd,471.611560829222
64566eab5bff5b26791688f5,64566eaa5bff5b26791688e7,103.60384353651
64566ebfbb61c94cc8390825,64566ebebb61c94cc8390817,103.786179235328
64566eafd4b6b149424b6a68,64566eaed4b6b149424b6a5a,103.20797595196
64566f073a4a526ab92a1578,64566ecc78b1d6236f4975ad,103.251530365117
64566ea37d31cb371a41e574,64566ea37d31cb371a41e57a,71.9463014124154
64566ea3883b726f2c4efcbe,64566ea3883b726f2c4efcc1,363.144205006247
64566eb60c5eeb29a2530d6e,64566eb60c5eeb29a2530d71,363.269092147903
64566ef8f5db20294523363e,64566ef8f5db20294523363b,363.175792392052
64566f29a1fcfb555b32baee,64566f29a1fcfb555b32baeb,362.990944090385
64566fb2cab6a361d262319b,64566fb2cab6a361d262319e,401.645211706542
64566eb59fbc03361f068a21,64566eb59fbc03361f068a24,546.254095466179
64566eb738bfd55a67112998,64566eb738bfd55a6711299b,181.358002196761
64566ec4858dca2a7b1fea78,64566ec4858dca2a7b1fea7b,181.330051127706
64566ebe2a2a7d35e628a824,64566ebf2a2a7d35e628a827,262.02153214173
64566e184cbcac287461a6d4,64566ebeff4df838b4051b7d,181.079210892068
64566e1ac4ca583d826dc154,64566eb9de11612a8f3d7d7a,147.16430618727
64566e230ccd875f5b610aa4,64566f13c456a679a212b08a,145.673366333305
64566e194c78db15b83eadc4,64566f13c456a679a212b08a,145.331526280248
64566e184cbcac287461a6d4,64566f13c456a679a212b08a,152.49906677877
64566e194c78db15b83eadc4,64566f13c456a679a212b08a,145.035522199882
64566ec120b3154b815fdad4,64566ec220b3154b815fdad7,463.022903014762
64566ebf7e49237ab56a6038,64566ebe7e49237ab56a602a,281.420537690124
64566e28a0025674116f2c94,64566fad20d1ef24f03288aa,220.014806045611
64566e23639d5754ae6cd4a4,64566ecb48b49d175b4ed2aa,135.037708844102
64566e9dee5bdb45b62eaaa4,64566fa360956d20f84b6a5a,134.607767525617
64566ec66b24b64506750f01,64566ec66b24b64506750f04,466.043049379981
64566ec225a1fd05605a8531,64566ec225a1fd05605a8534,51.6139675002311
64566e1ea53ea274652eaaa4,64566ee01d580404fa7cab7a,151.537270121398
64566e1ea53ea274652eaaa4,64566ee01d580404fa7cab7a,151.735999440307
64566e08ae6aa94c8f390814,64566ee01d580404fa7cab7a,145.978344370852
64566e1ea53ea274652eaaa4,64566ee01d580404fa7cab7a,151.425589243549
64566e08ae6aa94c8f390814,64566ee01d580404fa7cab7a,145.954079503109
64566dfd20febf7707530d54,64566dfe20febf7707530d68,31.3533543613413
64566e0d51ecd512f67ffa74,64566e0e51ecd512f67ffa88,31.0976123183776
64566ee260a54e5bb640860e,64566ee260a54e5bb6408611,129.91939706803
64566efab0c8f021ff1d80b8,64566ef9b0c8f021ff1d80ad,26.3928456158255
64566f184ea4be730e4609eb,64566f184ea4be730e4609ee,211.896246565775
64566fa784cd2c6ea81d80bb,64566fa784cd2c6ea81d80be,212.448079330871
64566e184cbcac287461a6d4,64566f0272c4fb65e33ae5da,131.444436911844
64566e184cbcac287461a6d4,64566f1ca659b316f815986a,191.463959882766
64566e194c78db15b83eadc4,64566f1ca659b316f815986a,184.562463888081
64566e166e0630428e5fdab4,64566f2b1e81c85b79662c5a,204.034300795714
64566f227450cc11143dae5e,64566f227450cc11143dae61,261.5398159699
64566f28ba71a93ab12726a4,64566f29ba71a93ab12726bb,216.166776632489
64566f30c3e79a165a5c0b17,64566f30c3e79a165a5c0b1a,22.7286615639668
64566f01ce7fba22656b0e1b,64566effce7fba22656b0e0d,62.0164937484272
64566e1ac4ca583d826dc154,64566f4109b5f30df65eddfa,135.53890884925
64566e1ac4ca583d826dc154,64566fb0a8bbbf5152230d6a,135.5262171839
64566f342490336a1e6f2cab,64566f342490336a1e6f2cae,223.185608831134
64566ebf7e49237ab56a6038,64566f387c10f5058b1f8bde,223.488620370549
64566e184cbcac287461a6d4,64566fa5e1f0935dbc4f734e,229.906929913036
64566f3a29860147543eadd8,64566f3929860147543eadca,97.7885745033747
64566f47aa0eae57af374184,64566f48aa0eae57af37418a,232.393755911737
64566f47aa0eae57af374184,64566f5abab4915be15fdab4,231.738814525195
64566ef2088053680773b9d4,64566ef2088053680773b9da,124.556661778229
64566ee23b8f025e4e5fdab4,64566f044f28966aa00b534a,131.17848955166
64566f4bb951ea051f4d91e8,64566f4ab951ea051f4d91dd,55.2314412883111
64566e184cbcac287461a6d4,64566f746923ef67666cdb37,140.879566312661
64566f5531659555a62b66be,64566f5531659555a62b66c1,106.737878825302
64566f79452e7951b2111dfb,64566f78452e7951b2111ded,168.759017082423
64566e23639d5754ae6cd4a4,64566f86e00f197df922413a,191.790073192751
64566e166e0630428e5fdab4,64566fb102ed5161c111298a,190.520725507937
64566e166e0630428e5fdab4,64566f7f945b726f5933a73a,190.404237339749
64566e1ea53ea274652eaaa4,64566f16c439bd2ef832491a,191.834662052572
64566ee23b8f025e4e5fdab4,64566f16c439bd2ef832491a,191.600052656575
64566ee23b8f025e4e5fdab4,64566f16c439bd2ef832491a,191.576898375373
64566f82d2cd495fe44efcb5,64566f82d2cd495fe44efcaa,219.890249716992
64566e1ea53ea274652eaaa4,64566fb0d5f8170b6e530d5a,219.969773475671
64566f971710541cc11dbeae,64566f981710541cc11dbeb1,0.0961668009846947
64566f839e6ff23b0c7cab74,64566f839e6ff23b0c7cab7a,86.3040746028355
64566f98ba45db3ca85c71a4,64566f99ba45db3ca85c71ad,135.496178842021
64566f88e026a429e76dc154,64566f89e026a429e76dc16b,21.9739695691286
64566f88e026a429e76dc154,64566ff4928079375f1a5628,21.250707430589
645671ee8523ed078b0b39c4,645671f08523ed078b0b39db,289.182415167404
64566f88e026a429e76dc154,645674655a962b4a682fdd88,201.728660527212
64566f95fd32614b0c7ccc04,64566f96fd32614b0c7ccc0a,245.520169771627
64566e28a0025674116f2c94,64566f9adec32a239a4085fa,191.268234135319
64566f98085e432693304564,64566f9a085e43269330457b,181.430891318172
64566fb3778a3638804b65e4,64566fb5778a3638804b65f8,81.4575650513083
64566fbab0ac5346ae333beb,64566fbab0ac5346ae333bee,227.221894444828
64566ff297cbbc3c7619eb71,64566ff297cbbc3c7619eb6e,227.014285686322
645673b1e92be44d0f39082b,645673b1e92be44d0f39082e,93.5132423984605
64566fbb7209341e5164e488,64566fbb7209341e5164e47d,63.6043407942061
64566ee23b8f025e4e5fdab4,64566ef79b9df1592f1a562e,229.060568598886
64566fc4b431224f94242a3e,64566fc4b431224f94242a41,226.914561333938
645671e6418a20541c28a81b,645671e6418a20541c28a818,12.3895306294057
64566fe283a41362594609ee,64566fe283a41362594609f1,144.441072324639
64566fdd5d03c53eba23363e,64566fdd5d03c53eba233641,501.013523086521
64566ff03e0ecb0a8d6cd4c1,64566ff03e0ecb0a8d6cd4be,501.03875151259
64566fc02996090287051b88,64566fc02996090287051b8b,32.7341413782055
64566e1ea53ea274652eaaa4,64566fed640a5f3da53ae5ee,253.718988149429
64566fe0bed22b60192eaab8,64566fdfbed22b60192eaaaa,89.7428595107344
64566fe1ba236c47743dae58,64566fe0ba236c47743dae4a,89.0762320253155
645670b19f663a7fd8224148,645670af9f663a7fd822413a,96.2195339114098
64566ff4ed37d174e0763444,64566ff5ed37d174e076344a,193.160471106977
645670066a49ae305229342e,645670066a49ae3052293431,90.0957791720992
645670096454a40e356cdb48,645670096454a40e356cdb4b,8.6769218621294
6456715fcd33b45dad6a6038,64567160cd33b45dad6a603b,38.3168856615007
6456716509bc9068351a5628,6456716609bc9068351a562b,11.7608153583933
64566e9dfee832138c2abdc4,64566fff7f437e34df2a157e,254.488740010319
64566fad20d1ef24f03288a4,64567052f01e5e3e4f28a81e,248.605827604092
64566e28a0025674116f2c94,6456708cfd88cb32c3493a7b,248.756100701323
6456700d2a6ddd12fd462278,6456700d2a6ddd12fd46227b,201.172259393301
645670114b1fa339975b5c2b,645670114b1fa339975b5c2e,76.4738075064094
64567019cc09d9262f6aac6b,64567018cc09d9262f6aac5d,163.522736357104
6456702a1e1d7754f61688fb,6456702a1e1d7754f61688fe,82.8100754370231
64567078aea718497012b09b,64567078aea718497012b09e,83.1080486421874
645670c9d8a73746a41a562e,645670c9d8a73746a41a562b,76.5388752647302
645671400a5b475eb77cab8b,645671410a5b475eb77cab8e,76.5465601014921
64567147d48c46168d30457e,64567146d48c46168d30457b,82.9572189389492
6456736de38c90381f12b09e,6456736de38c90381f12b09b,78.9369252433733
6456702eb888fe0a250b3f6b,6456702eb888fe0a250b3f6e,213.44032128244
6456706ef341864b6062319b,6456706ef341864b6062319e,228.97872914954
645670442ba0260a626c2b48,645670442ba0260a626c2b4b,9.15438472415637
645670b6e0738e30907ffa88,645670b7e0738e30907ffa8b,9.53346748972524
64567032608b627f1d2b66bb,64567032608b627f1d2b66be,274.008508039284
645670697bd33f39801d80bb,645670697bd33f39801d80be,280.47862919232
645670e8a1467362282fdd8b,645670e8a1467362282fdd8e,273.596280966375
6456702e9bc72d27794d91e8,6456702d9bc72d27794d91da,167.075328798351
645670487a056858244975b8,645670477a056858244975aa,167.047501127667
64567060d484446ca873b9e8,6456705fd484446ca873b9da,169.357090147654
6456708e23b5fd28b27c7c48,6456708d23b5fd28b27c7c3a,173.287001017671
645670330c99863a885c0af4,645670350c99863a885c0b08,21.2270648068432
64567048b916113c7c068a18,64567047b916113c7c068a0a,21.4523930618684
645670c90bb08663375fdac8,645670c80bb08663375fdaba,20.5414392057756
645672381056dc5c2c374198,645672371056dc5c2c37418a,22.7088075355331
6456704c6428911d17248ad4,6456704c6428911d17248ada,159.491003359394
6456705202b8a26cd8071031,6456705302b8a26cd8071034,320.958007630971
645670614c7e5a4e9e5c71c1,645670614c7e5a4e9e5c71c4,321.469995813468
64567077a573c72a3e304581,64567077a573c72a3e30457e,322.082532755471
